"CODLOTE","FINCA","CAMPO","TIPOCORTE","VARIEDAD","MADURANTE","TIPOMAD","TCHREAL","ccMAD","DIASMAD","EDAD","DIASSUP","MESCORTE","CORE"
"51058","Loma Alegre","M01","MECANIZADA","NA5642","Si","GLIFOSATO ALEMAN","118.14778299426","12.695964003598","50.00","11.932938856016","12","Ene","119.630"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","51.00","11.176857330703","43","Ene","132.780"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","51.00","11.176857330703","43","Ene","127.010"
"73001","San Pedro","SP0101","MECANIZADA","CP722086","Si","TRINEXAPAC ","71.370775982446","13.73111033907","58.00","11.702827087442","11","Ene","120.880"
"73001","San Pedro","SP0101","MECANIZADA","CP722086","Si","TRINEXAPAC ","71.370775982446","13.73111033907","58.00","11.702827087442","11","Ene","118.610"
"51058","Loma Alegre","M01","MECANIZADA","NA5642","Si","GLIFOSATO ALEMAN","118.14778299426","12.695964003598","50.00","11.932938856016","12","Ene","124.030"
"73001","San Pedro","SP0101","MECANIZADA","CP722086","Si","TRINEXAPAC ","71.370775982446","13.73111033907","58.00","11.702827087442","11","Ene","120.950"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","51.00","11.176857330703","43","Ene","122.880"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","118.530"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","120.950"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","124.310"
"73001","San Pedro","SP0101","MECANIZADA","CP722086","Si","TRINEXAPAC ","71.370775982446","13.73111033907","59.00","11.735700197239","12","Ene","120.900"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","52.00","11.2097304405","44","Ene","133.220"
"73001","San Pedro","SP0101","MECANIZADA","CP722086","Si","TRINEXAPAC ","71.370775982446","13.73111033907","59.00","11.735700197239","12","Ene","128.780"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","126.870"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","52.00","11.2097304405","44","Ene","125.920"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","108.730"
"91001","Barranco Bayo","BB01","MECANIZADA","CP892143","Si","GLIFOSATO ALEMAN","107.38826979472","14.992326471761","52.00","11.2097304405","44","Ene","126.390"
"51061","Loma Alegre","M04","MECANIZADA","CP722086","Si","GLIFOSATO ALEMAN","104.94405797101","12.292263372894","51.00","10.683760683761","11","Ene","127.560"
